,codes,activities,units,Totals,Small,Medium,Large,Mysore City
353,ac015350c8d805cb0bf7b9ae83fe7aed,"market for waste plastic, mixture",kilogram,-941667.2361809744,-222003.27196968338,-649988.5990155152,-69675.36519577591,-291534.9490802848
354,4b9afec4140871ca116cb2dc363c7cb5,market for polyacrylamide,kilogram,2.0528566204725482,2.0528566204725482,0.0,0.0,2.0528566204725482
355,ea320e5e4be344b8614e4c5552398d3e,"market for electricity, medium voltage",kilowatt hour,17.23037059708616,0.0,17.23037059708616,0.0,0.0
356,9fbd741ee947d03d13520597968672af,market for coating powder,kilogram,321079125.2061362,321079125.2061362,0.0,0.0,321079125.2061362
357,1eaa3a98979485722d6a8f88a028ffa7,market for aniline,kilogram,111210.83974182468,111210.83974182468,0.0,0.0,100294.0304776049
358,a9b8dafd2ad87ceb795f6c0a06c2d676,"market group for electricity, low voltage",kilowatt hour,12724122.341601925,2670817.2200258966,482736.1541978799,9570568.967378145,12609896.562858934
359,47ad352c3701b5c4b02c5ffcecca40f9,"market group for electricity, medium voltage",kilowatt hour,31830076.86415322,540441.0686353017,27155.2681954552,31262480.52732247,1530187.1536238987
360,06564f5d5c4d179c3e3aa6fc74e436cd,market for wastewater from vegetable oil refinery,cubic meter,-14373.06799483041,-14373.06799483041,0.0,0.0,-89.89539671295178
361,598d6a8c6850bb4e35d15373fa8fe54d,"market for propylene oxide, liquid",kilogram,22678.508606873806,22678.508606873806,0.0,0.0,20452.314169056815
362,9ba7500086c265c897ba91e988bf220c,market for waste preparation facility,unit,0.023664113417215245,0.023664113417215245,0.0,0.0,0.023077484450226074
363,891018bdf75d4070b73656fb071d59ef,market for waste glass,kilogram,-112174.78651252648,-20342.411423396836,0.0,-91832.37508912965,-16779.516548448682
364,0e38468bdff3c8dbfd8bf187bf770d0e,"market for electricity, medium voltage",kilowatt hour,87.00241900667106,0.0,87.00241900667106,0.0,0.0
365,aa07ab79f5ebc069a3d2c1e6cdaf92a8,market for core board,kilogram,17326024.07842236,2081961.6481672095,0.0,15244062.43025515,1419301.4015759411
366,70fae64273e743b5949ae629699b1622,market for foaming agent,kilogram,2685.306759737632,2685.306759737632,0.0,0.0,2063.7679141978697
367,4647f336081a12454d82102bc94e2c6f,"market for ammonia, liquid",kilogram,1242634.4949707994,1219682.1394135188,0.0,22952.355557280647,1101791.7703126438
368,ea9a2f131035a67f575545223cb3e1c0,"market for natural gas, high pressure",cubic meter,147476.8001755732,68313.18949511323,55914.79278670722,23248.81789375269,40381.11639565957
369,a2105bd7d100a8d7742c87c26161c3ce,market for potassium permanganate,kilogram,4148.085612685957,4148.085612685957,0.0,0.0,3187.973203345867
370,88fa17cf5c99fce9dda81683436252bf,"market for packing, clay product",kilogram,37363339.34823305,37363339.34823305,0.0,0.0,30468381.741191164
371,4ca53fb9485caa50b90f890a12374511,market for waste polyvinylchloride,kilogram,-2031.364982436487,-96.73166583030891,0.0,-1934.6333166061781,0.0
372,7810c3d5b475f779f13bd78a6ef22a77,market for irrigation,cubic meter,204194.3292385839,23108.15664613214,0.0,181086.17259245177,23107.313007029046
373,5093117becc60c17aa11cf03dbc4504b,"market for hazardous waste, for incineration",kilogram,-157351847.34979302,-113107666.19174495,-24580423.12245784,-19663758.035590198,-141497992.88782266
374,35fbac7092d1116e276d050da24c64e3,"market for electricity, medium voltage",kilowatt hour,37160.83372513178,6779.478930884354,0.0,30381.35479424741,5596.942767719191
375,d26b33b800225508df632267fc6bc286,"market for heat, district or industrial, other than natural gas",megajoule,80836.61300217034,74609.27757510843,0.0,6227.335427061914,71272.46838443805
376,b295e0aa095aaa4a1718096eb44104de,market for methyl acetate,kilogram,8396.416702684186,8396.416702684186,0.0,0.0,7572.197769899349
377,f38b6077008821f17d45f9528ee2759c,"market for ammonium nitrate, as N",kilogram,2618.406456946016,649.6267389409663,0.0,1968.7797180050502,649.6175668460918
378,c05ea0027092b9ee73f5ee4e5fdf008d,"market for anodising, aluminium sheet",square meter,139.93202322231627,139.93202322231627,0.0,0.0,139.7266931918145
379,49428fd3850badd181a3e96c182ca307,"market for aluminium sulfate, powder",kilogram,340263.8444766005,288531.6997077874,4205.692531999858,47526.4522368132,211144.20176680322
380,95b19bfccb58deaade69ae4dbca88dec,"market for electricity, medium voltage",kilowatt hour,95.27611697852855,0.0,95.27611697852855,0.0,0.0
381,b754422beafe131baf7e45504ce36f9e,"market for electricity, medium voltage",kilowatt hour,3331807.641206319,605716.9758136672,0.0,2726090.6653926494,499609.10742775246
382,dd6d2a4b0531083b2aec3f8d3335a437,"market for steel, chromium steel 18/8, hot rolled",kilogram,1290217573.4939642,918531366.0702521,232484760.62784767,139201446.79586396,1143840716.971117
383,83a1630b7be08f60cf67161e6936128c,market for methyl ethyl ketone,kilogram,49.94977263780438,49.94977263780438,0.0,0.0,49.94977263780438
384,10e79acffb99bb4a79716fd21bd053a8,market for acetaldehyde,kilogram,231362.4184241464,231362.4184241464,0.0,0.0,208651.14856314636
385,8b22c5e40999ff9bde17d432ab2c1de1,market for polymer foaming,kilogram,794584.7195023093,794584.7195023093,0.0,0.0,794584.7195023093
386,7c5db2c4e293239d5ffa19ea0c548232,market for hard coal,kilogram,2403998.766095388,2399638.9048646083,2742.994672776891,1616.8665580029465,2223549.190851125
387,90d3a1f8dcf3f235671beff6914fc0e5,market for wastewater from potato starch production,cubic meter,-1011627.0792605794,-7573.228188924779,0.0,-1004053.8510716547,-1011627.0792605794
388,5a2be1518b1c572b934c47fe8f17bef2,"market for electricity, medium voltage",kilowatt hour,92658.87973919604,16904.328024438048,0.0,75754.5517147581,13955.726899381274
389,82855049a6b3730f9c8f52017f945867,"market for limestone, crushed, for mill",kilogram,431631.170682121,314131.4723034829,117499.69837863818,0.0,427225.51226246374
390,f1bf681f291c9db9a14b7513c095ad2c,"market for transport, freight, sea, transoceanic ship",ton kilometer,7877.808653167217,7877.808653167217,0.0,0.0,7877.808653167217
391,dd8c5f7ab3efa73b4d5f2cb6fd7bf719,market for perlite,kilogram,8420.851708637954,8338.744031796565,82.10767684139077,0.0,6408.263147161491
392,36a507490498ff58f985e11b59ed29bc,"iron scrap, unsorted, Recycled Content cut-off",kilogram,-1364893.6665286715,-1304208.7782789893,0.0,-60684.88824968219,-1361234.8680315544
393,ee75cc48e0195e857f577e44dd699bf9,market for phenoxy-compound,kilogram,79.1878045596566,8.957248732304622,0.0,70.23055582735198,8.956921544191474
394,7ea8ab69d2e450bb394eef86fa250feb,market for sludge from steel rolling,kilogram,-30861671.716769632,-30846232.148815554,-15439.567954079068,0.0,-30861671.716769632
395,01b54508bf076b1a3ce4dafec548eea8,"market for transistor, surface-mounted",kilogram,7189.616461261342,715.2344805762294,0.0,6474.3819806851125,5142.722574747839
396,e2b6a19530d1f552ebeb042487d41100,"market for polystyrene, expandable",kilogram,827131.4732422013,827131.4732422013,0.0,0.0,826524.7169727816
397,c642c6773d93c9775a6cb5ab9d10684a,market for biowaste,kilogram,-4528.437692613369,-457.0314666221599,0.0,-4071.40622599121,-457.0314666221599
398,ef905bff55a0d5c1fbb00eef88eb67b9,"market for quicklime, in pieces, loose",kilogram,30855.37432441362,0.0,30855.37432441362,0.0,30855.37432441362
399,1f0c37b6ecbb3c971617a5dd311ac0eb,"market for metal working machine, unspecified",kilogram,1915.4779507988617,342.93536610117224,107.36034444698858,1465.182240250701,1513.388796438653
400,e3672ed60c481a243f4c29dd76754e2b,"market for electricity, medium voltage",kilowatt hour,74854800.79342365,55086619.751297146,422937.2922563475,19344610.58843756,55655822.518402055
401,352126625e0498b9ff6b849a74055bd4,market for municipal solid waste,kilogram,-1696275.3440404315,-722155.2652419026,-170085.1048684925,-804034.9739300363,-1474909.2136707131
402,83a85fcfbb769a87a41768e1a717533f,"market for waste mineral wool, final disposal",kilogram,-866537.7272153074,-57046.05966717938,0.0,-809491.6675481279,-173534.70148157346
403,813039d3363e39475475b51a01e72730,market for glass tube factory,unit,1.1898702067145281,0.2157778056722777,0.0,0.9740924010422506,0.17798515553085498
404,5deb1131cf826b194516980b6ba72a07,"heat production, wood chips from post-consumer wood, at furnace 300kW",megajoule,6154.586420630438,6154.586420630438,0.0,0.0,6154.586420630438
405,d9c44e8f3a59a2317620617eae3551dc,"market for chemicals, inorganic",kilogram,168993.01896249564,78671.18277724671,0.008119889352306668,90321.82806535957,104182.82469194238
406,dc1208097a45ca8d251b6de4e1f9df03,"market for electricity, medium voltage, aluminium industry",kilowatt hour,170095872.47822592,170095872.47822592,0.0,0.0,130725624.80435319
407,08f694439866013a72b4bb25ab5d94d4,"market for waste bulk iron, excluding reinforcement",kilogram,-10338.172548519407,-10338.172548519407,0.0,0.0,-4011.261564113406
408,2e49217bf7bc0f3b0f47c8487342be40,market for propanal,kilogram,44578.05575801271,44578.05575801271,0.0,0.0,40202.13221306212
409,98582227139142194fe77c226bf483a2,"market for natural stone plate, grounded",kilogram,16730346.36256795,10370435.210564084,0.0,6091273.318933192,11805319.422938917
410,758cca5f97b97407d9a8aef64c1a0cde,"market for energy feed, gross",megajoule,18566558.438783146,18566558.438783146,0.0,0.0,17632626.927777957
411,2660c7485f125d5172f12a01688ace28,"market for waste emulsion paint, separated",kilogram,-30.272615236686285,-30.272615236686285,0.0,0.0,-30.272615236686285
412,62bfa79d8865822527415b4b649d45bd,market for tap water,kilogram,89941.98602011608,16387.245398078278,0.0,73554.74062203779,13533.48267947229
413,68b8acda5a864b24d87bde66c40604a1,market for sulfur,kilogram,122180.00204126372,122180.00204126372,0.0,0.0,110188.54488635836
414,2ca7ba4eeb2dfcd05fa368f7160711de,market for aluminium hydroxide,kilogram,6218.109057287692,6218.109057287692,0.0,0.0,5607.71972185857
415,0f10b7c564e830df89f7a2343cc00ec6,"market for hydrochloric acid, without water, in 30% solution state",kilogram,14329329.793277513,2572497.6008596844,6588440.758448161,5168391.433969668,10182758.504545007
416,2fe58f0f8350b5008349cb80f91a71a4,"market for electricity, high voltage",kilowatt hour,0.8089663904760868,0.8089663904760868,0.0,0.0,0.8089663904760868
417,2c7a5d1d203ae771c37637361df5a5ab,market for nylon 6-6,kilogram,20.428032587199457,20.428032587199457,0.0,0.0,20.398057400264886
418,bf03965205e08adc44e185b04886bf70,market for copper sulfate,kilogram,18618.62164950056,18618.62164950056,0.0,0.0,14309.171131935533
419,096c4b2f40ab65e044d66b94da6bfbc1,market for maize starch,kilogram,6679035.163077531,1695868.542376519,305815.08277016063,4677351.537930851,6287808.966673872
420,02cdd2df65932dce703ded532a32b2b7,"market for nitrogen, liquid",kilogram,171476.9157932598,171180.95965211905,295.9561411407307,0.0,162341.19326038257
421,d24ca3666555a0ffebc18ccc753052bb,"market for electricity, medium voltage",kilowatt hour,88.03886267601307,0.0,88.03886267601307,0.0,0.0
422,f2c3950c699292a7e208aab237b71361,"market for electricity, high voltage",kilowatt hour,1.819482251633187,1.819482251633187,0.0,0.0,1.819482251633187
423,3e454d1de00bb07c4a933e9460ed8c2e,market for butyrolactone,kilogram,20223.455718921105,20223.455718921105,0.0,0.0,18238.257070485524
424,85a1e5fa1036447771eb6238db8df779,market for residual material landfill,unit,0.03382642169090306,0.000335561012257888,0.0,0.03349086067864517,0.03382642169090306
425,213ff12a44306278f2a8c700f948108e,"market for acrylic dispersion, without water, in 65% solution state",kilogram,87731.32339564245,9237.447228198855,3738.674863107933,74755.20130433563,87125.90524393486
426,ca5ccb0f8d6ec7b531b5264de11a1ec3,market for clay pit infrastructure,unit,0.006673350878549871,0.006673350878549871,0.0,0.0,0.005177145077821781
427,27a53a630a012304f4523d58ce0b77b2,"market for heat, district or industrial, natural gas",megajoule,444751.6073774331,80653.77666199965,0.0,364097.83071543346,66527.57886109668
428,f98bdf9c29f83f05b638f0cca16cc7e5,"market for waste plastic, mixture",kilogram,-66542500.0403964,-8589024.060699778,-7207717.4422680205,-50745758.537428595,-7426834.08064189
429,5f103b0844f67f48183a8eea1bf704ae,"market for electricity, medium voltage",kilowatt hour,538494.2168885571,98240.80441257899,0.0,440253.412475978,81104.7818508634
430,cf96d53793771418f3a8fa1fcc3e4062,market for pulverised lignite,megajoule,53131.93612241324,53131.93612241324,0.0,0.0,10900.3207792817
431,8d6cdea54d42054e35efb4b485557bf4,market for irrigation,cubic meter,40445.69080935449,4577.136702907942,0.0,35868.55410644655,4576.969599509695
432,5bba2b7cd758eb54bcc37335a6329941,"market group for electricity, high voltage",kilowatt hour,993862.617860098,965406.2244580926,28456.39340200532,0.0,755202.5545883793
433,b761ad94564466ee015117f1ab815ffa,"market for hazardous waste, for underground deposit",kilogram,-443383.9313725904,-433830.19273068896,-576.3356432740545,-8977.402998627378,-326874.9040334057
434,3e4a87301edc7f5b25f3b2556e7198e1,"market for electricity, medium voltage",kilowatt hour,14493636.686311299,10666055.409801083,81890.53193758926,3745568.149740053,10776266.3517823
435,c38aa059b7d23ec512f2f0f3f697c37f,"market for wire drawing, copper",kilogram,50774244.34797518,6853272.098859885,17364482.35886518,26556489.890250105,33231539.8324795
436,4d0177e8503bbe6dfb322081668552b5,"market for ammonia, liquid",kilogram,1285.700507119426,1251.1146613007181,0.0,34.58584581870775,1285.5026395052985
437,e8222b263644b596c8b5ff921691d12c,market for tetraethyl orthosilicate,kilogram,48001.30770550668,48001.30770550668,0.0,0.0,48001.30770550668
438,18450821b529855f69e4ed2eeec669e7,"market for retention aid, for paper production",kilogram,63020.825592214285,62818.329285117994,202.49630709628943,0.0,48278.45158919931
439,d835f2870a70eec26ff57b80177dc526,"market for furnace, wood chips, softwood storage area, 1000kW",unit,0.0012293894345118924,0.0012293894345118924,0.0,0.0,0.0012293894345118924
440,37b84e38b9a81c502c747b2269d0f553,"market for adhesive, for metal",kilogram,10540.251874763844,10540.251874763844,0.0,0.0,10540.251874763844
441,312a1abcbe3e1d3ecb4b3c698b92b7ce,"market for recultivation, limestone mine",square meter,81.05218851679777,81.05218851679777,0.0,0.0,0.5852143575220057
442,6f5091ffb64247e80fccdfb351fd0e9f,"market group for electricity, medium voltage",kilowatt hour,467865269.10674274,344308125.87755466,2643486.696369343,120909699.08131272,347865816.27262765
443,ce614e1924f5224da41a6cc7539608f2,market for fly ash and scrubber sludge,kilogram,-36983.80257876891,-36983.80257876891,0.0,0.0,-36983.80257876891
444,0196cdff76bc9ebf7d686741c93051b8,market for pyridine,kilogram,23881.803793143215,23881.803793143215,0.0,0.0,18354.141560450054
445,2f20c2a049ba5441e42ccd527027715d,"market for argon, liquid",kilogram,1845.9536243323694,0.0,1845.9536243323694,0.0,1845.9536243323694
446,3ca752c72c110348fa3debaa9b43f60a,"market for used internal combustion engine, passenger car",kilogram,-771180.4190694363,0.0,0.0,-771180.4190694363,-724684.5971328749
447,3d17d810ad085f931c8ae61fb9a90368,"market for electricity, medium voltage, aluminium industry",kilowatt hour,16752959.806849092,16752959.806849092,0.0,0.0,12875333.811247611
448,d74f2c8b5ca618ec0f6ae4548e203209,"market for electricity, medium voltage",kilowatt hour,56.418109140567985,0.0,56.418109140567985,0.0,0.0
449,4d1307ef14def19c2bc287a4ec602391,"market for chlorine, liquid",kilogram,25.966557482340157,25.966557482340157,0.0,0.0,25.966557482340157
450,49cb0de7aa40724712cf6769fd76349c,"market for electricity, medium voltage",kilowatt hour,505257.94342078693,92177.30709218737,0.0,413080.6363285997,76098.93290281978
451,d82b7ab35da8161d9befed8bcd95b12e,"market for electricity, medium voltage",kilowatt hour,107.68397922054766,0.0,107.68397922054766,0.0,0.0
452,b9ba2d484c120f3e5da4baeebaa990c2,"market for electricity, medium voltage, aluminium industry",kilowatt hour,17250832.43470691,17250832.43470691,0.0,0.0,13257969.259136155
453,5bffeb5912b3ffe3275880f6a010b945,"market for wastewater, from residence",cubic meter,-56841.46526221624,-20823.036292163782,0.0,-36018.42897005245,-20823.036292163782
454,feb20936a5aa0baa4f5771436dd65948,market for municipal solid waste,kilogram,-173876.82060881198,-32032.514426100624,-540.5937454223338,-141303.71243728904,-29061.5259987012
455,8ed4600a49a79d3f4ff5c96718717d81,"market for electricity, medium voltage",kilowatt hour,852.372744035316,0.0,852.372744035316,0.0,0.0
456,3fd65a95c90d6942d4a042da0bddddfe,market for irrigation,cubic meter,203.5823410220244,23.03889948494369,0.0,180.54344153708072,23.03805837430058
457,80cb2a41b1f60f542debaa05ab5fa03a,"market for wood chips, dry, measured as dry mass",kilogram,34200.658257953735,31197.302371038604,3003.355886915132,0.0,15157.097372087035
458,0312ec78256701975ed035c5febcf05c,market for hydrogen cyanide,kilogram,117289.04813661765,117289.04813661765,0.0,0.0,105775.58263036089
459,5ba869bc75f3637aa42ab50221d68a1d,market for scrap copper,kilogram,-19977.6414498282,-19977.6414498282,0.0,0.0,-15353.63335157029
460,11b5d60cfbb89ba637aa465dc38add18,"heat production, hardwood chips from forest, at furnace 50kW",megajoule,135243123.5586731,23396930.71629558,0.0,111846192.84237753,125036307.93757835
461,11770a62fac06e154feed6e6ecad0e97,"market for electricity, medium voltage",kilowatt hour,527136.4636067303,96168.73978545387,0.0,430967.7238212764,79394.14490556615
462,4530462f16af88054d371de2dbe73947,"market for sodium hydroxide, without water, in 50% solution state",kilogram,75168119.44079934,23710221.18605427,18703714.427497473,32754183.827247556,62806262.49292868
463,b4875cedbea4d728efe21c07d948fea3,market for used vegetable cooking oil,kilogram,2059292.5832941132,2059292.5832941132,0.0,0.0,2059292.5832941132
464,7c346bf07e706fe93fa6ce7af95a3e27,"market for alkyd paint, white, without water, in 60% solution state",kilogram,2676.072268923129,2676.072268923129,0.0,0.0,2672.1455194347
465,ad2c475320466cb2fd277e1db28a27c4,"market group for electricity, high voltage",kilowatt hour,2590950.351590154,2516750.1098552644,74200.2417348898,0.0,1968642.5932929404
466,b42de7e15fccb706b22f6106a692c0e9,market for tap water,kilogram,496594.86929677514,54477.64094863382,909.1362712189992,441208.09207692253,249537.86967414516
467,d5af894919a407728d20e32cb4adfe87,market for liquefied petroleum gas,kilogram,249777725.32634962,15313.013957473511,6508.4718183087425,249755903.84057388,249769033.90889797
468,9bf8604690f4fad29b9981bde701a56f,"market for packaging film, low density polyethylene",kilogram,8068.45630429316,4031.1904691563846,3289.1489185844925,748.1169165522816,3187.210856227611
469,9eb88611486e687e6936d5d53ca08f21,"market for electricity, medium voltage",kilowatt hour,51959.12499844117,9479.222016374964,0.0,42479.902982066196,7825.772990673436
470,60219c77cc151a7b3c2b8f630d803efd,"market for inert waste, for final disposal",kilogram,-304248.33162195794,-304248.33162195794,0.0,0.0,-298742.9411682052
471,81d76d492ff83475c65071c2622a6f70,"market for sodium silicate, spray powder, 80%",kilogram,81247.68062150646,55234.693479136964,26012.98714236949,0.0,0.0
472,7da8f46e0f2b95a0953a487f399bffec,"market for impact extrusion of aluminium, cold, initial surface treatment",kilogram,396374.2384812763,10166.129331751401,386208.10914952494,0.0,396374.2384812763
473,85721e15c75cf08c128e194ec483ee5c,"market for water, deionised, from tap water, at user",kilogram,226764.14649080322,6554.731114333559,0.0,220209.41537646967,226764.14649080322
474,e448b59ed4ada0ccd2a42a10c22c5d4f,market for n-olefins,kilogram,239953.00194154715,6804.14024938355,233148.8616921636,0.0,239953.00194154715
475,1f47a4d792fdeda7fc0d46c6314f9493,"market for alkyd paint, white, without solvent, in 60% solution state",kilogram,255000.1542231091,13181.3233129361,26781.5866101859,215037.2442999871,242802.26232611606
476,6b21af7937c0177f6aca13282c6199e7,market for hard coal,kilogram,44.2745235618259,0.0,44.2745235618259,0.0,0.0
477,cf05130d27ebb4a28fe13e6cb98e4d96,market for hard coal,kilogram,435766.9667432645,434976.66537923994,497.21592423707955,293.08543978745604,403057.3143244232
478,ff6738898b69dd03748beaed4a39dcd5,market for benzyl chloride,kilogram,47851.4596086163,47851.4596086163,0.0,0.0,43154.20834449049
479,db3e8cf345325d20af0302a634063217,market for scrap steel,kilogram,-23018.82181922893,-23018.82181922893,0.0,0.0,-20809.434080063456
480,c28401d157a3147e1486dfe8f84ce0ea,"market for wastewater, average",cubic meter,-1666195.2239933724,-392222.1088419294,-33628.04250358093,-1240345.072647862,-1560397.3201398293
481,602fbafc565ed9ac17414cd141a367ed,market for sulfate pulp,kilogram,3886797.8954560207,956569.7604108016,27414.88465303611,2902813.2503921837,505089.50556824
482,2942f7c53b523e7c684e79c2a431908d,"market for sodium hypochlorite, without water, in 15% solution state",kilogram,134283.14712461518,134193.5945815186,0.0,89.5525430965707,121112.71056854514
483,820aeae915391f4bad76e59d127a6739,market for xylene,kilogram,129151.18759415872,129151.18759415872,0.0,0.0,116473.40741854558
484,dfff2323e2d5fd3e1f790ccb5f12bc1b,"market for transistor, wired, big size, through-hole mounting",kilogram,7189.616461261342,715.2344805762294,0.0,6474.3819806851125,5142.722574747839
485,b5057a961be79384fdbb6485a8ec7ea0,market for monochlorobenzene,kilogram,47725.82066414294,47725.82066414294,0.0,0.0,43040.902517869275
486,9264545c58a551677d74fbba7dd3b038,"market for heat and power co-generation unit construction, 6400kW thermal, building",unit,0.005815562326178526,0.0,0.0,0.005815562326178526,0.0
487,9490dd3a1a2ce2a32b4afabb9a690b11,"market for electricity, medium voltage",kilowatt hour,33904.297223668436,6185.368993453231,0.0,27718.928230215224,5106.462695218772
488,8181541ceba792bfc7416f3c63b5e2d1,"market group for electricity, medium voltage",kilowatt hour,1923378.1744369008,1403278.623546705,0.0,509849.8663739214,1234809.9028215653
489,a77b28e432bac07c627aeba6768837a5,market for waste paint on metal,kilogram,-306.1143494171752,-306.1143494171752,0.0,0.0,-118.77386629772896
490,3d121e2ae15a381ace290e09beba24a7,market for methanol,kilogram,650767.3179916112,544865.1316439055,0.0,105902.18634770597,245374.77291040588
491,523340e4e85ee026b74bc495f2a60c1d,"market for bisphenol A, powder",kilogram,1830.0082264532555,1830.0082264532555,0.0,0.0,1830.0082264532555
492,ba4746d8988c05a6bd2a32e9bf24b48d,"market for concrete, normal",cubic meter,15620.205471383942,15620.205471383942,0.0,0.0,12724.32327642635
493,b1970830680a1c26b1313dbd72dbb7cb,"market group for electricity, low voltage",kilowatt hour,677963341.6121105,265898297.11941183,24109867.296797276,387955177.1959013,627297560.4298663
494,f568b0e01334bb3f64b668bb25cc17c9,market for hard coal,kilogram,471099.42350623175,470245.0436532322,537.5307289049515,316.8491240945462,435737.6371074845
495,c30b1dd08753e7744e2ff0e8425901d0,market for wastewater from glass production,cubic meter,-83796.96323663185,-12734.819377112919,0.0,-71062.14385951894,-13614.529792283329
496,fd0530ba7e43e2ee88e5576fea718ebc,"market for manure, solid, cattle",kilogram,489999.777998157,55425.83122123333,0.0,434573.94677692367,55423.80664050783
497,6d86583466d6fe8e69f0716c8a18f8c8,market for waste graphical paper,kilogram,-6347.5503197982825,-6347.5503197982825,0.0,0.0,-28.659270647372164
498,466bf4344a5a3c72e47ecb0aa43b26a2,market for sludge from pulp and paper production,kilogram,-102575.82824787367,-34013.79404643241,-15799.134532548042,-52762.899668893224,-22881.835622936473
499,20cac036ff07351e633a019e93b98201,market for 2-butanol,kilogram,25251.050886144865,25251.050886144865,0.0,0.0,22772.32752711713
500,c92198b6f57f607e2786c983f2424dba,"market for electricity, medium voltage",kilowatt hour,50470.46393817522,9207.636444104131,0.0,41262.82749407106,7601.559755403478
501,58d09ad561d2e7a453765eb9c6f6976e,"market for electricity, medium voltage",kilowatt hour,499.1534558058839,0.0,499.1534558058839,0.0,0.0
502,a6f999e78e1d1cc5674feb59b3a4b104,market for waste polyethylene/polypropylene product,kilogram,-8941.04124548933,-8941.04124548933,0.0,0.0,-8941.04124548933
503,ae5a23ead70df2c4a46424fc57481dfe,"market for electricity, medium voltage",kilowatt hour,74328.75642174714,13560.251146337338,0.0,60768.505275409756,11194.953233971979
504,aa343c4e6f6aa953de8cba738727c81f,"market for sodium perborate, tetrahydrate, powder",kilogram,17272.558301400626,17272.558301400626,0.0,0.0,1474.4866842659071
505,1506beaeeaf08bf271709ddfa1320e80,market for refrigerant R134a,kilogram,1.360914121162592,0.010188055852189713,0.0,1.3507260653104023,1.360914121162592
506,57608f972bfeadc3a3e8a51ecd951572,"market for electricity, medium voltage",kilowatt hour,70.4139044700959,0.0,70.4139044700959,0.0,0.0
507,fbfb0a8af6ddd443d2fb99b8966cf90d,market for hard coal,kilogram,590837.1936473986,589765.658915095,674.1531225016256,397.3816098019086,546487.6198723031
508,547e27caa7b3e05ac84601708acfc6fe,"market for wood ash mixture, pure",kilogram,-13180.588771220935,0.0,-670.8066263270226,-12509.782144893912,0.0
509,a68d57e9afb75943e08d8900a77e6b34,market for carbon tetrachloride,kilogram,31016.5201786136,31016.5201786136,0.0,0.0,27971.84004117548
510,030a9b885ca8508d717026a73f539de3,market for lime,kilogram,2612529.274402633,157729.01635566552,0.0,2454800.258046967,496588.95165722456
511,7ce932862184e48439dfdb776a21ce45,"market for sawnwood, softwood, raw, dried (u=20%)",cubic meter,0.38452742645629046,0.03852335255086021,0.0,0.34600407390543025,0.38452742645629046
512,ef8a9e6d5321679ba655c9a95e649e9b,"market for diode, auxilliaries and energy use",kilogram,265752.92006157845,265752.92006157845,0.0,0.0,265752.92006157845
